,International plan,Voice mail plan,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Account length,Number vmail messages,Total day calls,Total eve calls,Total night calls,Total intl calls,Customer service calls,average day charge,average eve charge,average night charge,average intl charge,Area_code_408,Area_code_415,Area_code_510,Churn
60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5516922093821186,2.7905227917426365,-0.1656392174880853,-0.7949150888655094,-2.0142426720350093,-1.0047369269733455,-1.1919548413062027,0.5658714466849287,0.0016918754156869428,-0.6916605583623211,-0.09145104129133583,0,0,1,0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1724882869851758,-0.5894135350539065,-0.8661851838932189,-0.7453061648055959,0.4580959359718973,-0.19031654165533426,1.0963924512446874,0.38490339233126386,-0.007494891816762389,0.9138530758352016,-0.07061392714962188,0,0,1,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2684866181232069,-0.5894135350539065,2.2862716649298824,0.8421794051116392,0.25206771863798844,-0.19031654165533426,-0.42917241045590593,-0.22612015285872206,0.01837496411391119,-0.7734974524296032,-0.059084762472225036,0,1,0,0
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2796970778483878,-0.5894135350539065,-0.515912200690652,-1.3902221775844725,0.5611100446388517,-1.0047369269733455,-0.42917241045590593,-0.5426661535713236,0.02377485687992464,1.0389027665811272,-0.11190929881229164,0,1,0,0
64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4707287100682431,-0.5894135350539065,0.4348287537163149,-0.0011723039068918697,-1.3961580200332826,-0.19031654165533426,-1.1919548413062027,0.22374184769314637,-0.012495596331119569,1.0463903097924288,-0.07780141272381992,0,1,0,1
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0966475025057871,-0.5894135350539065,0.8351407345192484,-0.7453061648055959,-0.056974607362874866,1.0313140363216826,1.8591748820949843,1.2198129345594646,0.07623528684811108,-1.736630500966663,-0.029505412372301247,1,0,0,1
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7740918479857973,-0.5894135350539065,-0.11560021988771861,0.09804554421293532,-1.2416368570328509,-1.0047369269733455,-0.42917241045590593,0.9132802878118239,0.036712819814399056,-0.7734974524296032,-0.07061392714961916,1,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0966475025057871,-0.5894135350539065,-0.06556122228735192,-1.2910043294646454,0.9731664793066694,-1.0047369269733455,-0.42917241045590593,-0.3998935302916086,0.011047946827082237,0.028084433051451703,-0.04509431544797009,0,1,0,0
68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38880018069816064,-0.5894135350539065,0.1846337657144815,-1.0429597091650773,0.4580959359718973,0.21689365100367133,1.0963924512446874,-0.20739989141709758,0.00919148651883164,0.5766530418308145,-0.05725365984698933,0,1,0,0
69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15329577038274,1.2475083816833452,1.1353747201214486,-0.24921692420645986,-0.5205380963641698,-1.0047369269733455,1.0963924512446874,0.5227335309675835,0.007666322839302224,-1.1884756851789076,-0.07061392714962188,1,0,0,0
70,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7740918479857973,1.174031505013855,0.03451677291338145,-0.10039015202671907,-1.6536932917006686,-0.19031654165533426,-0.42917241045590593,-0.5749214597494011,0.04211024265266063,0.43967513173424383,-0.10489687720919232,0,1,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.13599756576686542,-0.5894135350539065,-0.21567821508845197,-0.7453061648055959,-0.6235522050311243,-1.411947119632351,0.3336100203943908,0.43452205669853616,0.030805810739863826,0.9860725400903968,-0.08417360142691414,0,0,1,1
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1673655721506888,-0.5894135350539065,0.23467276331484818,0.04843662015302173,-0.8295804223650332,0.21689365100367133,1.8591748820949843,0.759359094378867,-0.018121209456176273,0.6727329364986085,-0.07061392714962188,1,0,0,1
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26239887323251304,-0.5894135350539065,0.8851797321196151,-1.1917864813448182,-0.10848166169635208,-1.0047369269733455,-0.42917241045590593,0.2694177915462766,0.035623714129718556,-0.6416904432459655,-0.07061392714962188,0,0,1,0
74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6729708020132792,1.982277148378246,0.1846337657144815,-0.7949150888655094,-2.220270889368918,1.8457344216396938,0.3336100203943908,-0.5553693006651964,0.011210111163869768,1.3891863475071349,-0.04743795325730162,0,1,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6921633186157149,-0.5894135350539065,1.235452715322182,-0.34843477232628706,-1.6536932917006686,-0.19031654165533426,-0.42917241045590593,0.5409545954693482,0.0014312549855345286,0.17433048981757637,-0.05244396361804456,0,1,0,1
76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4707287100682431,-0.5894135350539065,-1.967043131101286,0.24687231639267612,-0.31450987903026095,-1.0047369269733455,-0.42917241045590593,0.8225499626857282,-0.0007581453692145163,1.1434701803945115,-0.09332638156409011,0,0,1,0
77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5212892330545021,-0.5894135350539065,-0.015522224686985237,0.3460901645125033,-1.9627356177015318,1.8457344216396938,-0.42917241045590593,0.38490339233126386,-0.014046515768201158,0.9936422441841055,-0.03862455473487239,0,1,0,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5718497560407612,-0.5894135350539065,-0.365795207889552,0.5941347848120713,0.25206771863798844,1.0313140363216826,1.0963924512446874,0.5153877045460175,0.048301673243237364,-1.0133647590703918,-0.1148015816524765,0,1,0,0
79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2684866181232069,-0.5894135350539065,-1.4666531550976192,-0.9437418610452502,-0.4690310420306926,1.0313140363216826,1.0963924512446874,-0.4625118680223597,0.027428947277986455,-1.6454791382879908,-0.054731091894745953,0,1,0,0
80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08543704278060639,-0.5894135350539065,0.2847117609152149,0.6437437088719848,1.9002934573092594,0.21689365100367133,-0.42917241045590593,-0.13559406290856965,-0.05388533675107432,1.526409156321279,-0.10489687720919232,1,0,0,0
81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04096426468504121,-0.5894135350539065,-0.6660291934917522,-1.1917864813448182,0.6641241533058062,-0.5975267343143399,1.8591748820949843,0.7997759198009596,0.023984832278792216,0.18812086304002498,-0.08027880136854633,0,1,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4899212266706787,-0.5894135350539065,1.535686700924382,0.19726339233276252,-0.21149577036330652,0.21689365100367133,-0.42917241045590593,-0.3734552554193181,0.01525292274230031,1.4905450007113796,-0.054731091894745953,1,0,0,1
83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06624452617817074,0.9536008750053849,0.6850237417181483,-0.844524012925423,-0.4175239876972154,1.438524228980688,1.8591748820949843,0.9581390722557722,0.006604765017040685,-0.35325063868233514,-0.10878611944284097,0,0,1,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8691251490676215,-0.5894135350539065,-0.9162241814935855,0.24687231639267612,-0.005467553029397651,0.6241038436626769,-1.1919548413062027,-0.11536405004551345,-0.029966811066875598,0.028084433051451703,-0.11060064266804988,0,1,0,0
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5404817496569377,-0.5894135350539065,-0.3157562102891853,0.4453080126323305,-1.2931439113663281,-1.0047369269733455,-0.42917241045590593,-0.8921864952851793,0.05253828568022075,-0.7090270594955927,-0.06316722078421606,1,0,0,0
86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1420853106575593,-0.5894135350539065,-1.7668871406998192,-0.10039015202671907,0.7671382619727606,-0.19031654165533426,1.8591748820949843,-0.3206748923514659,0.0340358372727348,0.028084433051451703,-0.09909349381352925,1,0,0,0
87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19264583364381835,0.9536008750053849,1.535686700924382,0.7429615569918121,-0.7265663136980787,-0.5975267343143399,-0.42917241045590593,0.9797253103455388,0.03952135962800602,1.436601783052014,-0.10489687720919232,0,0,1,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.425290901916471,-0.5894135350539065,-0.515912200690652,1.0406151013512936,0.40658888163842005,1.0313140363216826,1.0963924512446874,-0.4849288453624395,0.03337747286857576,0.7875943411182785,-0.053075352312190405,1,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4899212266706787,-0.5894135350539065,-0.015522224686985237,-0.844524012925423,-0.7265663136980787,1.438524228980688,-0.42917241045590593,0.10992689320675178,0.02871519794110429,2.0798947817086706,-0.06047443857173159,1,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06015678128747687,-0.5894135350539065,0.8351407345192484,-0.29882584826637343,-0.4690310420306926,-1.0047369269733455,0.3336100203943908,0.10992689320762906,0.02377485687992464,-1.0683964711158402,-0.05725365984698933,0,1,0,0
91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06624452617817074,-0.5894135350539065,0.8351407345192484,0.6437437088719848,0.6641241533058062,-0.19031654165533426,1.8591748820949843,0.10992689320675178,-0.0012150941759073402,-0.9107439118461342,-0.09145104129133583,1,0,0,0
92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6163225341363263,-0.5894135350539065,0.38478975611594823,-0.49726154450602783,0.7156312076392833,1.0313140363216826,-0.42917241045590593,-0.15981560570064154,0.021054440315182117,0.27466971262100975,-0.06428733817622667,1,0,0,0
93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.633620738752201,2.496615285064676,-0.5659511982910188,1.0902240254112072,1.33371585964101,0.6241038436626769,-1.1919548413062027,-0.5846640723015293,0.004375411944590145,1.5751890207047554,-0.07061392714962188,0,0,1,1
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9257734169445744,-0.5894135350539065,-0.8661851838932189,0.4453080126323305,1.1276876423071012,-0.5975267343143399,-0.42917241045590593,0.5303504407090285,-0.014829849846024054,-2.6258015391493563,-0.04689334812667568,0,0,1,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6729708020132792,-0.5894135350539065,0.6850237417181483,-2.5808363550223987,0.7671382619727606,-0.19031654165533426,-0.42917241045590593,-0.4949298032831604,0.029342322562156128,0.028084433051451703,-0.08849774952321653,0,1,0,1
96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28767913472564255,2.0557540250477357,0.8351407345192484,-0.8941329369853366,0.9216594249731922,-0.5975267343143399,0.3336100203943908,-0.19065528095059964,0.0017738180602648954,0.7163011707736157,-0.07061392714962188,0,0,1,0
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3808181238209059,-0.5894135350539065,-0.41583420548991873,-1.1421775572849047,0.8186453163062378,1.0313140363216826,-0.42917241045590593,0.760389073613624,0.0237269820542506,1.4027973666518807,-0.08986176987374718,1,0,0,0
98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.5072194312865534,1.027077751674875,0.08455577051374813,-0.6956972407456822,1.1791946966405784,-0.5975267343143399,-1.1919548413062027,-0.5294407465707657,0.046764070057268584,-0.4015133586989571,-0.023784124233187015,1,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5152014881638083,-0.5894135350539065,0.1345947681141148,0.8421794051116392,0.149053609971034,-0.19031654165533426,1.0963924512446874,-0.06929128774628544,0.0045052395463889535,-1.0783243666262712,-0.10489687720919232,0,0,1,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3353803156691337,-0.5894135350539065,1.1854137177218151,-0.24921692420645986,-0.572045150697647,-0.5975267343143399,-0.42917241045590593,0.7099530646171227,-0.02025236480372325,0.2986972152565963,-0.05610117672503718,0,1,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7427238416019739,-0.5894135350539065,0.9352187297199818,-0.10039015202671907,0.8701523706397151,0.21689365100367133,0.3336100203943908,0.9966500410865281,-0.01200863742139465,0.8343676785646266,-0.033980936158540996,0,0,1,0
102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3948879255888545,-0.5894135350539065,-2.417394109504586,0.19726339233276252,0.3035747729714656,-0.5975267343143399,-0.42917241045590593,-0.22945706862022852,0.015758696069181403,0.633151745375804,-0.07061392714962188,1,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5516922093821186,-0.5894135350539065,0.38478975611594823,-0.6460883166857686,-0.9325945310319875,-0.5975267343143399,1.8591748820949843,-0.3734552554184408,0.0017738180602648954,-1.549778331482247,-0.0983120422892157,0,1,0,1
104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.001614201423963,1.3944621350223254,1.1854137177218151,0.14765446827284892,1.4882370226414416,0.6241038436626769,1.8591748820949843,-0.8013424647725655,0.029342322562156128,-0.9190603046654555,-0.09687109988310741,0,0,1,1
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.21792609513694786,-0.5894135350539065,-0.515912200690652,1.1398329494711208,-0.7265663136980787,-0.19031654165533426,0.3336100203943908,-0.26276415403352704,0.04928661270812661,-1.716475127354613,-0.033980936158540996,1,0,0,0
106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7680041030951035,2.0557540250477357,0.7350627393185151,0.8421794051116392,0.09754655563755678,-0.19031654165533426,1.0963924512446874,0.7482409197365969,0.05487551437543202,0.3743597311873596,-0.1148015816524765,1,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2684866181232069,-0.5894135350539065,-0.41583420548991873,0.6933526329318985,1.1791946966405784,-1.0047369269733455,1.0963924512446874,-1.0643361275038505,0.04617344342805294,0.23605915825564888,-0.04743795325730162,0,1,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5718497560407612,-0.5894135350539065,0.7350627393185151,1.983184658489652,1.0246735336401467,-0.5975267343143399,-0.42917241045590593,0.10992689320675178,0.04215086785295541,0.7294685828473199,-0.1148015816524765,0,1,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4707287100682431,-0.5894135350539065,-0.21567821508845197,0.09804554421293532,-2.065749726368486,-1.411947119632351,1.8591748820949843,0.2805657603587781,0.0331324535078476,1.3627571841197057,-0.10610213717222833,1,0,0,0
110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5769724708752482,-0.5894135350539065,0.4348287537163149,1.3878775697706889,-1.035608639698942,2.2529446142986993,-0.42917241045590593,0.10992689320675178,0.027051363241861342,-0.5638264102636216,-0.0983120422892157,1,0,0,0
111,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24320635663007736,-0.5894135350539065,0.5849457465174149,-0.844524012925423,1.5397440769749189,-0.5975267343143399,1.0963924512446874,0.8993635000665547,0.024559770009599465,1.017086543555563,-0.04053120607085302,0,0,1,0
112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6476905405201497,0.9536008750053849,-0.1656392174880853,0.2964812404525897,1.7457722943088276,-0.19031654165533426,2.621957312945281,-0.6676245857461911,0.007091891262020945,-0.6149057136277124,-0.054731091894745953,0,1,0,0
113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24320635663007736,-0.5894135350539065,0.2847117609152149,0.6437437088719848,1.4882370226414416,-0.5975267343143399,1.0963924512446874,-0.39487357825111247,0.012381398926836876,0.6529539483238546,-0.07061392714962188,0,0,1,0
114,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6668830571225853,2.0557540250477357,0.8351407345192484,-1.1917864813448182,-1.4991721287002369,1.438524228980688,-0.42917241045590593,0.8562664470259898,0.0018954397962178172,-0.3199441577333168,-0.04053120607085302,0,0,1,0
115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31295939621877206,1.100554628344365,0.03451677291338145,-1.9855292663034356,-2.1172567807019633,0.21689365100367133,0.3336100203943908,0.10992689320675178,0.02105444031519771,-1.1271365195537661,-0.03757762981948279,0,1,0,0
116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2371186117393835,-0.5894135350539065,0.7350627393185151,-0.7949150888655094,0.612617098972329,-0.5975267343143399,-0.42917241045590593,-1.04061833975955,0.038639287109114365,0.659410694176547,-0.08417360142691414,0,0,1,0
117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4899212266706787,2.276184655056206,-1.616770147898719,-0.14999907608663265,0.8186453163062378,-0.19031654165533426,-1.1919548413062027,0.2805657603587781,0.04310826045342776,0.26883976292910505,-0.11060064266804988,0,1,0,0
118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.425290901916471,1.4679390116918154,0.33475075851558156,-1.2910043294646454,2.003307565976214,0.21689365100367133,1.0963924512446874,0.4648599064309826,0.005520894467214712,-1.9198893594996835,-0.11998882805064215,0,1,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06015678128747687,-0.5894135350539065,-2.6675890975064194,-0.7949150888655094,-0.21149577036330652,-0.19031654165533426,-0.42917241045590593,-0.5832553337643235,0.005520894467214712,0.7901204272869362,-0.07780141272381992,0,0,1,0
120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.41408044219129014,-0.5894135350539065,-0.7160681910921188,-0.6460883166857686,1.6427581856418734,1.0313140363216826,0.3336100203943908,-0.5036162352493385,0.003945922621796418,0.7632250392546922,-0.08849774952321926,1,0,0,1
